"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","PC(16:1(9Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0008021","52922475","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","PC(18:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0008050","24778860","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","PC(18:1(11Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0008081","53478741","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","PC(18:1(11Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0008082","53478743","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PC(18:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0008114","24778948","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","PC(18:1(9Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0008115","53478767","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","PC(18:2(9Z,12Z)/20:3(5Z,8Z,11Z))","HMDB0008139","53478787","C00157","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","PC(18:2(9Z,12Z)/20:3(8Z,11Z,14Z))","HMDB0008146","52922745","C00157","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","PC(18:3(6Z,9Z,12Z)/20:2(11Z,14Z))","HMDB0008177","52922801","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","PC(18:3(9Z,12Z,15Z)/20:2(11Z,14Z))","HMDB0008210","52922859","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","PC(18:4(6Z,9Z,12Z,15Z)/20:1(11Z))","HMDB0008242","52922919","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))","PC(20:1(11Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0008306","52923121","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))","PC(20:2(11Z,14Z)/18:3(6Z,9Z,12Z))","HMDB0008337","52923177","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))","PC(20:2(11Z,14Z)/18:3(9Z,12Z,15Z))","HMDB0008338","52923179","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))","PC(20:3(5Z,8Z,11Z)/18:2(9Z,12Z))","HMDB0008369","53478959","C00157","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))","PC(20:3(8Z,11Z,14Z)/18:2(9Z,12Z))","HMDB0008402","52923235","C00157","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","PC(20:4(5Z,8Z,11Z,14Z)/18:1(11Z))","HMDB0008432","53479033","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","PC(20:4(5Z,8Z,11Z,14Z)/18:1(9Z))","HMDB0008433","52923293","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","PC(20:4(8Z,11Z,14Z,17Z)/18:1(11Z))","HMDB0008465","53479069","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","PC(20:4(8Z,11Z,14Z,17Z)/18:1(9Z))","HMDB0008466","53479071","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)","PC(20:5(5Z,8Z,11Z,14Z,17Z)/18:0)","HMDB0008497","52923351","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))","PC(22:4(7Z,10Z,13Z,16Z)/16:1(9Z))","HMDB0008627","52923623","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","PC(22:5(4Z,7Z,10Z,13Z,16Z)/16:0)","HMDB0008659","53479281","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)","PC(22:5(7Z,10Z,13Z,16Z,19Z)/16:0)","HMDB0008692","53479347","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PI(16:0/16:1(9Z))","PI(16:0/16:1(9Z))","HMDB0009779",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"PI(16:1(9Z)/16:0)","PI(16:1(9Z)/16:0)","HMDB0009797",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(16:0/16:0)","PI(16:0/16:0)","HMDB0009778","24779556","C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PS(18:0/20:0)","PS(18:0/20:0)","HMDB0010164","52926069","C02737","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PE(18:4(6Z,9Z,12Z,15Z)/24:1(15Z))","PE(18:4(6Z,9Z,12Z,15Z)/24:1(15Z))","HMDB0009212","53479704","C00350","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:0/22:5(4Z,7Z,10Z,13Z,16Z))","PE(20:0/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0009241","53479711","C00350","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:0/22:5(7Z,10Z,13Z,16Z,19Z))","PE(20:0/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0009242","53479712","C00350","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:1(11Z)/22:4(7Z,10Z,13Z,16Z))","PE(20:1(11Z)/22:4(7Z,10Z,13Z,16Z))","HMDB0009273","52924570","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(5Z,8Z,11Z)/22:2(13Z,16Z))","PE(20:3(5Z,8Z,11Z)/22:2(13Z,16Z))","HMDB0009338","53479764","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(20:3(8Z,11Z,14Z)/22:2(13Z,16Z))","PE(20:3(8Z,11Z,14Z)/22:2(13Z,16Z))","HMDB0009371","52924631","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(5Z,8Z,11Z,14Z)/22:1(13Z))","PE(20:4(5Z,8Z,11Z,14Z)/22:1(13Z))","HMDB0009403","53479790","C00350","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/22:1(13Z))","PE(20:4(8Z,11Z,14Z,17Z)/22:1(13Z))","HMDB0009436","53479820","C00350","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:0)","PE(20:5(5Z,8Z,11Z,14Z,17Z)/22:0)","HMDB0009468","52924688","C00350","CCCCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:0/20:5(5Z,8Z,11Z,14Z,17Z))","PE(22:0/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009500","52924735","C00350","CCCCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(22:1(13Z)/20:4(5Z,8Z,11Z,14Z))","PE(22:1(13Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009531","53479869","C00350","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(22:1(13Z)/20:4(8Z,11Z,14Z,17Z))","PE(22:1(13Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009532","53479870","C00350","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(22:2(13Z,16Z)/20:3(5Z,8Z,11Z))","PE(22:2(13Z,16Z)/20:3(5Z,8Z,11Z))","HMDB0009562","53479886","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:2(13Z,16Z)/20:3(8Z,11Z,14Z))","PE(22:2(13Z,16Z)/20:3(8Z,11Z,14Z))","HMDB0009563","52924794","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(22:4(7Z,10Z,13Z,16Z)/20:1(11Z))","PE(22:4(7Z,10Z,13Z,16Z)/20:1(11Z))","HMDB0009593","52924823","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(4Z,7Z,10Z,13Z,16Z)/20:0)","PE(22:5(4Z,7Z,10Z,13Z,16Z)/20:0)","HMDB0009625","53479921","C00350","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:5(7Z,10Z,13Z,16Z,19Z)/20:0)","PE(22:5(7Z,10Z,13Z,16Z,19Z)/20:0)","HMDB0009658","53479954","C00350","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(24:1(15Z)/18:4(6Z,9Z,12Z,15Z))","PE(24:1(15Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009756","53480028","C00350","CCCCCCCC/C=C\CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"Lactosylceramide (d18:1/12:0)","Lactosylceramide (d18:1/12:0)","HMDB0004866","52931260","C01290","CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@H]1C([C@H]([C@@H]([C@H](O1)CO)O[C@H]2[C@@H]([C@H]([C@H]([C@H](O2)CO)O)O)O)O)O)NC(=O)CCCCCCCCCCC)O","1"
"PG(18:0/22:4(7Z,10Z,13Z,16Z))","PG(18:0/22:4(7Z,10Z,13Z,16Z))","HMDB0010611","52927148",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"Glucosylceramide (d18:1/24:1(15Z))","Glucosylceramide (d18:1/24:1(15Z))","HMDB0004975","20057357","C01190","CCCCCCCCCCCCC/C=C/[C@H]([C@H](CO[C@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)O)O)O)NC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)O","1"
"Galactosylceramide (d18:1/24:1(15Z))","Galactosylceramide (d18:1/24:1(15Z))","HMDB0010712","53480656","C02686","CCCCCCCCCCCCC/C=C\C(C(CO[C@H]1[C@@H]([C@H]([C@H]([C@H](O1)CO)O)O)O)NC(=O)CCCCCCCCCCCCC/C=C\CCCCCCCC)O","1"
"PS(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PS(18:2(9Z,12Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0012406","52926085",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PS(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","PS(20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0012438","46891810",NA,"CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","PS(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/18:2(9Z,12Z))","HMDB0012446","52925939",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PI(16:0/18:2(9Z,12Z))","PI(16:0/18:2(9Z,12Z))","HMDB0009784",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC","1"
"PI(16:1(9Z)/18:1(11Z))","PI(16:1(9Z)/18:1(11Z))","HMDB0009800",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(16:1(9Z)/18:1(9Z))","PI(16:1(9Z)/18:1(9Z))","HMDB0009801",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PI(16:2(9Z,12Z)/18:0)","PI(16:2(9Z,12Z)/18:0)","HMDB0009803",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCCCC","1"
"PI(18:0/16:2(9Z,12Z))","PI(18:0/16:2(9Z,12Z))","HMDB0009807",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCC","1"
"PI(18:1(11Z)/16:1(9Z))","PI(18:1(11Z)/16:1(9Z))","HMDB0009823",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"PI(18:1(9Z)/16:1(9Z))","PI(18:1(9Z)/16:1(9Z))","HMDB0009835",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"PI(18:2(9Z,12Z)/16:0)","PI(18:2(9Z,12Z)/16:0)","HMDB0009846",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(16:0/18:1(11Z))","PI(16:0/18:1(11Z))","HMDB0009782",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(16:0/18:1(9Z))","PI(16:0/18:1(9Z))","HMDB0009783",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PI(16:1(9Z)/18:0)","PI(16:1(9Z)/18:0)","HMDB0009799",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCCCC","1"
"PI(18:0/16:1(9Z))","PI(18:0/16:1(9Z))","HMDB0009806",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCC","1"
"PI(18:1(11Z)/16:0)","PI(18:1(11Z)/16:0)","HMDB0009822",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(18:1(9Z)/16:0)","PI(18:1(9Z)/16:0)","HMDB0009834",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(16:0/20:4(5Z,8Z,11Z,14Z))","PI(16:0/20:4(5Z,8Z,11Z,14Z))","HMDB0009789",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(16:0/20:4(8Z,11Z,14Z,17Z))","PI(16:0/20:4(8Z,11Z,14Z,17Z))","HMDB0009790",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC","1"
"PI(18:1(11Z)/18:3(6Z,9Z,12Z))","PI(18:1(11Z)/18:3(6Z,9Z,12Z))","HMDB0009827",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(18:1(11Z)/18:3(9Z,12Z,15Z))","PI(18:1(11Z)/18:3(9Z,12Z,15Z))","HMDB0009828",NA,"C00626","[H][C@@](COC(=O)CCCCCCCCC\C=C/CCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC","1"
"PI(18:1(9Z)/18:3(6Z,9Z,12Z))","PI(18:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0009839",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC","1"
"PI(18:1(9Z)/18:3(9Z,12Z,15Z))","PI(18:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0009840",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/CCCCCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC","1"
"PI(18:2(9Z,12Z)/18:2(9Z,12Z))","PI(18:2(9Z,12Z)/18:2(9Z,12Z))","HMDB0009850",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/C\C=C/CCCCC","1"
"PI(18:3(6Z,9Z,12Z)/18:1(11Z))","PI(18:3(6Z,9Z,12Z)/18:1(11Z))","HMDB0009859",NA,"C00626","[H][C@@](COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(18:3(6Z,9Z,12Z)/18:1(9Z))","PI(18:3(6Z,9Z,12Z)/18:1(9Z))","HMDB0009860",NA,"C00626","[H]\C(CCCCCCCC)=C(/[H])CCCCCCCC(=O)O[C@]([H])(COC(=O)CCCC\C([H])=C(\[H])C\C([H])=C(\[H])C\C([H])=C(\[H])CCCCC)COP(O)(=O)O[C@@]1([H])C([H])(O)C([H])(O)C([H])(O)[C@@]([H])(O)C1([H])O","1"
"PI(18:3(9Z,12Z,15Z)/18:1(11Z))","PI(18:3(9Z,12Z,15Z)/18:1(11Z))","HMDB0009863",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCC\C=C/CCCCCC","1"
"PI(18:3(9Z,12Z,15Z)/18:1(9Z))","PI(18:3(9Z,12Z,15Z)/18:1(9Z))","HMDB0009864",NA,"C00626","[H][C@@](COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCC\C=C/CCCCCCCC","1"
"PI(20:4(5Z,8Z,11Z,14Z)/16:0)","PI(20:4(5Z,8Z,11Z,14Z)/16:0)","HMDB0009893",NA,"C00626","[H][C@@](COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
"PI(20:4(8Z,11Z,14Z,17Z)/16:0)","PI(20:4(8Z,11Z,14Z,17Z)/16:0)","HMDB0009899",NA,"C00626","[H][C@@](COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)(COP(O)(=O)O[C@H]1C(O)C(O)C(O)[C@@H](O)C1O)OC(=O)CCCCCCCCCCCCCCC","1"
