"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PC(o-16:0/16:1(9Z))","PC(o-16:0/16:1(9Z))","HMDB0013404","52923742",NA,"CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(15:0/18:2(9Z,12Z))","PC(15:0/18:2(9Z,12Z))","HMDB0007940","24778664","C00157","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:2(9Z,12Z)/15:0)","PC(18:2(9Z,12Z)/15:0)","HMDB0008132","52922715","C00157","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(14:0/22:2(13Z,16Z))","PE(14:0/22:2(13Z,16Z))","HMDB0008843","52924125","C00350","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(14:1(9Z)/22:1(13Z))","PE(14:1(9Z)/22:1(13Z))","HMDB0008875","53479566","C00350","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)(O)OCCN","1"
"PE(16:0/20:2(11Z,14Z))","PE(16:0/20:2(11Z,14Z))","HMDB0008934","52924213","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(16:1(9Z)/20:1(11Z))","PE(16:1(9Z)/20:1(11Z))","HMDB0008966","52924233","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:0/18:2(9Z,12Z))","PE(18:0/18:2(9Z,12Z))","HMDB0008994","9546749","C00350","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(18:1(11Z)/18:1(11Z))","PE(18:1(11Z)/18:1(11Z))","HMDB0009025","53479624","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(18:1(11Z)/18:1(9Z))","PE(18:1(11Z)/18:1(9Z))","HMDB0009026","53479625","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(18:1(9Z)/18:1(11Z))","PE(18:1(9Z)/18:1(11Z))","HMDB0009058","53479650","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PE(18:1(9Z)/18:1(9Z))","PE(18:1(9Z)/18:1(9Z))","HMDB0009059","9546757","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PE(18:2(9Z,12Z)/18:0)","PE(18:2(9Z,12Z)/18:0)","HMDB0009090","52924894","C00350","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:1(11Z)/16:1(9Z))","PE(20:1(11Z)/16:1(9Z))","HMDB0009254","52924549","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(20:2(11Z,14Z)/16:0)","PE(20:2(11Z,14Z)/16:0)","HMDB0009286","52924578","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:1(13Z)/14:1(9Z))","PE(22:1(13Z)/14:1(9Z))","HMDB0009515","53479853","C00350","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(22:2(13Z,16Z)/14:0)","PE(22:2(13Z,16Z)/14:0)","HMDB0009547","52924774","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(O-16:1(1Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(O-16:1(1Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0005780","5283497","C00350","CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(11Z))","HMDB0009479","53479841","C00350","CCCCCC/C=C\CCCCCCCC/C=C\O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/P-18:1(9Z))","HMDB0009480","53479842","C00350","CCCCCCCC/C=C\CCCCCC/C=C\O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)","PE(22:6(4Z,7Z,10Z,13Z,16Z,19Z)/P-16:0)","HMDB0009708","53479983","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(P-18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(P-18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0011420","53480880",NA,"CCCCCC/C=C\CCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(P-18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(P-18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0011453","53480910",NA,"CCCCCCCC/C=C\CCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PG(16:0/18:1(11Z))","PG(16:0/18:1(11Z))","HMDB0010573","5289145",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PG(16:0/18:1(9Z))","PG(16:0/18:1(9Z))","HMDB0010574","52941750",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PG(16:1(9Z)/18:0)","PG(16:1(9Z)/18:0)","HMDB0010587","52926476",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:0/16:1(9Z))","PG(18:0/16:1(9Z))","HMDB0010601","52927152",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PG(18:1(11Z)/16:0)","PG(18:1(11Z)/16:0)","HMDB0010615","53480614",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:1(9Z)/16:0)","PG(18:1(9Z)/16:0)","HMDB0010630","52927225",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PE(20:1(11Z)/P-18:1(11Z))","PE(20:1(11Z)/P-18:1(11Z))","HMDB0009281","53479728","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PE(20:1(11Z)/P-18:1(9Z))","PE(20:1(11Z)/P-18:1(9Z))","HMDB0009282","53479729","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PE(20:2(11Z,14Z)/P-18:0)","PE(20:2(11Z,14Z)/P-18:0)","HMDB0009313","53479739","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:2(13Z,16Z)/P-16:0)","PE(22:2(13Z,16Z)/P-16:0)","HMDB0009576","53479893","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(P-16:0/22:2(13Z,16Z))","PE(P-16:0/22:2(13Z,16Z))","HMDB0011357","52925065",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:0/20:2(11Z,14Z))","PE(P-18:0/20:2(11Z,14Z))","HMDB0011382","52925087",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/20:1(11Z))","PE(P-18:1(11Z)/20:1(11Z))","HMDB0011414","53480874",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(9Z)/20:1(11Z))","PE(P-18:1(9Z)/20:1(11Z))","HMDB0011447","53480903",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PC(14:0/20:2(11Z,14Z))","PC(14:0/20:2(11Z,14Z))","HMDB0007880","52922228","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/20:1(11Z))","PC(14:1(9Z)/20:1(11Z))","HMDB0007912","52922278","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/18:2(9Z,12Z))","PC(16:0/18:2(9Z,12Z))","HMDB0007973","5287971","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/18:1(11Z))","PC(16:1(9Z)/18:1(11Z))","HMDB0008004","24778766","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:1(9Z)/18:1(9Z))","PC(16:1(9Z)/18:1(9Z))","HMDB0008005","24778767","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(11Z)/16:1(9Z))","PC(18:1(11Z)/16:1(9Z))","HMDB0008068","53478719","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(18:1(9Z)/16:1(9Z))","PC(18:1(9Z)/16:1(9Z))","HMDB0008101","24778935","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(18:2(9Z,12Z)/16:0)","PC(18:2(9Z,12Z)/16:0)","HMDB0008133","24778972","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/14:1(9Z))","PC(20:1(11Z)/14:1(9Z))","HMDB0008296","52923095","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(20:2(11Z,14Z)/14:0)","PC(20:2(11Z,14Z)/14:0)","HMDB0008328","52923153","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/22:2(13Z,16Z))","PE(15:0/22:2(13Z,16Z))","HMDB0008909","52924174","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(22:2(13Z,16Z)/15:0)","PE(22:2(13Z,16Z)/15:0)","HMDB0009549","52924776","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE-NMe(18:1(9Z)/18:1(9Z))","PE-NMe(18:1(9Z)/18:1(9Z))","HMDB0010565","9547032",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PS(16:0/18:2(9Z,12Z))","PS(16:0/18:2(9Z,12Z))","HMDB0012358","46891802",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PS(16:1(9Z)/18:1(9Z))","PS(16:1(9Z)/18:1(9Z))","HMDB0012368","52926009",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:1(9Z)/16:1(9Z))","PS(18:1(9Z)/16:1(9Z))","HMDB0012388","52925990",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(18:2(9Z,12Z)/16:0)","PS(18:2(9Z,12Z)/16:0)","HMDB0012398","52925986",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(16:0/18:1(9Z))","PS(16:0/18:1(9Z))","HMDB0012357","5283499","C13880","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PS(16:1(9Z)/18:0)","PS(16:1(9Z)/18:0)","HMDB0012367","52925321",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:0/16:1(9Z))","PS(18:0/16:1(9Z))","HMDB0012377","52925996",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PS(18:1(9Z)/16:0)","PS(18:1(9Z)/16:0)","HMDB0012387","52926066",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PC(16:0/P-18:1(11Z))","PC(16:0/P-18:1(11Z))","HMDB0007996","53478675","C00157","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PC(16:0/P-18:1(9Z))","PC(16:0/P-18:1(9Z))","HMDB0007997","53478677","C00157","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PC(16:1(9Z)/P-18:0)","PC(16:1(9Z)/P-18:0)","HMDB0008028","53478695","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(11Z)/P-16:0)","PC(18:1(11Z)/P-16:0)","HMDB0008093","53478757","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/P-16:0)","PC(18:1(9Z)/P-16:0)","HMDB0008126","53478777","C00157","CCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(O-16:0/18:2(9Z,12Z))","PC(O-16:0/18:2(9Z,12Z))","HMDB0011151","6443157",NA,"CCCCCCCCCCCCCCCCOC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(P-16:0/18:1(11Z))","PC(P-16:0/18:1(11Z))","HMDB0011209","53480679",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(P-16:0/18:1(9Z))","PC(P-16:0/18:1(9Z))","HMDB0011210","24779384",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(P-18:0/16:1(9Z))","PC(P-18:0/16:1(9Z))","HMDB0011240","52923934",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(P-18:1(11Z)/16:0)","PC(P-18:1(11Z)/16:0)","HMDB0011272","53480735",NA,"CCCCCCCCCCCCCCCC(=O)OC(CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-18:1(9Z)/16:0)","PC(P-18:1(9Z)/16:0)","HMDB0011305","53480793",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/P-18:0)","PC(16:0/P-18:0)","HMDB0007995","53478673","C00157","CCCCCCCCCCCCCCCC/C=C\OC(COC(=O)CCCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:0/P-16:0)","PC(18:0/P-16:0)","HMDB0008060","53478703","C00157","CCCCCCCCCCCCCCCCCC(=O)OCC(COP(=O)([O-])OCC[N+](C)(C)C)O/C=C\CCCCCCCCCCCCCC","1"
"PC(P-16:0/18:0)","PC(P-16:0/18:0)","HMDB0011208","52923890",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(P-18:0/16:0)","PC(P-18:0/16:0)","HMDB0011239","53480705",NA,"CCCCCCCCCCCCCCCC/C=C\OCC(COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCCCCCCCC","1"
"PC(o-16:1(9Z)/18:0)","PC(o-16:1(9Z)/18:0)","HMDB0013412","53481707",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(o-18:1(11Z)/16:0)","PC(o-18:1(11Z)/16:0)","HMDB0013424","53481719",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(o-18:1(9Z)/16:0)","PC(o-18:1(9Z)/16:0)","HMDB0013426","6443119",NA,"CCCCCCCCCCCCCCCC(=O)O[C@H](COCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"Coenzyme A","Coenzyme A","HMDB0001423","87642","C00010","CC(C)(COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C2N=CN=C3N)O)OP(=O)(O)O)C(C(=O)NCCC(=O)NCCS)O","1"
"PG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","PG(16:1(9Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0010595","52927164",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","PG(18:2(9Z,12Z)/18:3(6Z,9Z,12Z))","HMDB0010651","52926616",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","PG(18:2(9Z,12Z)/18:3(9Z,12Z,15Z))","HMDB0010652","52926617",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","PG(18:3(6Z,9Z,12Z)/18:2(9Z,12Z))","HMDB0010665","52926644",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","PG(18:3(9Z,12Z,15Z)/18:2(9Z,12Z))","HMDB0010680","52926673",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(16:0/20:4(5Z,8Z,11Z,14Z))","PG(16:0/20:4(5Z,8Z,11Z,14Z))","HMDB0010580","24779550",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(16:1(9Z)/20:3(5Z,8Z,11Z))","PG(16:1(9Z)/20:3(5Z,8Z,11Z))","HMDB0010593","53480607",NA,"CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(16:1(9Z)/20:3(8Z,11Z,14Z))","PG(16:1(9Z)/20:3(8Z,11Z,14Z))","HMDB0010594","52926484",NA,"CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/18:3(6Z,9Z,12Z))","PG(18:1(11Z)/18:3(6Z,9Z,12Z))","HMDB0010621","53480620",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(11Z)/18:3(9Z,12Z,15Z))","PG(18:1(11Z)/18:3(9Z,12Z,15Z))","HMDB0010622","53480621",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(18:1(9Z)/18:3(6Z,9Z,12Z))","PG(18:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0010636","52926595",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PG(18:1(9Z)/18:3(9Z,12Z,15Z))","PG(18:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0010637","52927145",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PG(18:2(9Z,12Z)/18:2(9Z,12Z))","PG(18:2(9Z,12Z)/18:2(9Z,12Z))","HMDB0010650","52927219",NA,"CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PG(18:3(6Z,9Z,12Z)/18:1(11Z))","PG(18:3(6Z,9Z,12Z)/18:1(11Z))","HMDB0010663","53480637",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(6Z,9Z,12Z)/18:1(9Z))","PG(18:3(6Z,9Z,12Z)/18:1(9Z))","HMDB0010664","52926643",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/18:1(11Z))","PG(18:3(9Z,12Z,15Z)/18:1(11Z))","HMDB0010678","53480641",NA,"CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(18:3(9Z,12Z,15Z)/18:1(9Z))","PG(18:3(9Z,12Z,15Z)/18:1(9Z))","HMDB0010679","52927139",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OC[C@H](CO)O","1"
"PG(16:0/20:3(5Z,8Z,11Z))","PG(16:0/20:3(5Z,8Z,11Z))","HMDB0010578","53480603",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PG(16:0/20:3(8Z,11Z,14Z))","PG(16:0/20:3(8Z,11Z,14Z))","HMDB0010579","52927169",NA,"CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](CO)O)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
