"Query","Match","HMDB","PubChem","KEGG","SMILES","Comment"
"PE(20:1(11Z)/16:1(9Z))","PE(20:1(11Z)/16:1(9Z))","HMDB0009254","52924549","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PE(20:2(11Z,14Z)/16:0)","PE(20:2(11Z,14Z)/16:0)","HMDB0009286","52924578","C00350","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:1(13Z)/14:1(9Z))","PE(22:1(13Z)/14:1(9Z))","HMDB0009515","53479853","C00350","CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\CCCC","1"
"PE(22:2(13Z,16Z)/14:0)","PE(22:2(13Z,16Z)/14:0)","HMDB0009547","52924774","C00350","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PC(14:0/20:4(5Z,8Z,11Z,14Z))","PC(14:0/20:4(5Z,8Z,11Z,14Z))","HMDB0007883","24778634","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(14:0/20:4(8Z,11Z,14Z,17Z))","PC(14:0/20:4(8Z,11Z,14Z,17Z))","HMDB0007884","53478607","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(14:1(9Z)/20:3(5Z,8Z,11Z))","PC(14:1(9Z)/20:3(5Z,8Z,11Z))","HMDB0007914","53478625","C00157","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(14:1(9Z)/20:3(8Z,11Z,14Z))","PC(14:1(9Z)/20:3(8Z,11Z,14Z))","HMDB0007915","52922282","C00157","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/18:4(6Z,9Z,12Z,15Z))","PC(16:0/18:4(6Z,9Z,12Z,15Z))","HMDB0007976","24778703","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PC(16:1(9Z)/18:3(6Z,9Z,12Z))","PC(16:1(9Z)/18:3(6Z,9Z,12Z))","HMDB0008007","52922450","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/18:3(9Z,12Z,15Z))","PC(16:1(9Z)/18:3(9Z,12Z,15Z))","HMDB0008008","52922452","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(18:3(6Z,9Z,12Z)/16:1(9Z))","PC(18:3(6Z,9Z,12Z)/16:1(9Z))","HMDB0008167","52922773","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/16:1(9Z))","PC(18:3(9Z,12Z,15Z)/16:1(9Z))","HMDB0008200","52922835","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:4(6Z,9Z,12Z,15Z)/16:0)","PC(18:4(6Z,9Z,12Z,15Z)/16:0)","HMDB0008232","52922891","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(5Z,8Z,11Z)/14:1(9Z))","PC(20:3(5Z,8Z,11Z)/14:1(9Z))","HMDB0008362","53478945","C00157","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(20:3(8Z,11Z,14Z)/14:1(9Z))","PC(20:3(8Z,11Z,14Z)/14:1(9Z))","HMDB0008395","52923215","C00157","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(20:4(5Z,8Z,11Z,14Z)/14:0)","PC(20:4(5Z,8Z,11Z,14Z)/14:0)","HMDB0008426","52923275","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:4(8Z,11Z,14Z,17Z)/14:0)","PC(20:4(8Z,11Z,14Z,17Z)/14:0)","HMDB0008459","53479057","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/22:4(7Z,10Z,13Z,16Z))","PE(15:0/22:4(7Z,10Z,13Z,16Z))","HMDB0008910","52924175","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(22:4(7Z,10Z,13Z,16Z)/15:0)","PE(22:4(7Z,10Z,13Z,16Z)/15:0)","HMDB0009582","52924807","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PS(16:0/16:0)","PS(16:0/16:0)","HMDB0000614","9547090","C02737","CCCCCCCCCCCCCCCC(=O)OCC(COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCCCCCCCC","1"
"PS(14:0/18:0)","PS(14:0/18:0)","HMDB0012334","52926035",NA,"CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCC)COP(=O)(O)OC[C@@H](C(=O)O)N","1"
"PS(18:0/14:0)","PS(18:0/14:0)","HMDB0012374","52926086",NA,"CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@@H](C(=O)O)N)OC(=O)CCCCCCCCCCCCC","1"
"PC(14:0/20:3(5Z,8Z,11Z))","PC(14:0/20:3(5Z,8Z,11Z))","HMDB0007881","53478605","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC","1"
"PC(14:0/20:3(8Z,11Z,14Z))","PC(14:0/20:3(8Z,11Z,14Z))","HMDB0007882","52922230","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/20:2(11Z,14Z))","PC(14:1(9Z)/20:2(11Z,14Z))","HMDB0007913","52922280","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/18:3(6Z,9Z,12Z))","PC(16:0/18:3(6Z,9Z,12Z))","HMDB0007974","24778699","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PC(16:0/18:3(9Z,12Z,15Z))","PC(16:0/18:3(9Z,12Z,15Z))","HMDB0007975","24778702","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PC(16:1(9Z)/18:2(9Z,12Z))","PC(16:1(9Z)/18:2(9Z,12Z))","HMDB0008006","24778768","C00157","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(18:2(9Z,12Z)/16:1(9Z))","PC(18:2(9Z,12Z)/16:1(9Z))","HMDB0008134","52922719","C00157","CCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(6Z,9Z,12Z)/16:0)","PC(18:3(6Z,9Z,12Z)/16:0)","HMDB0008166","52922771","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:3(9Z,12Z,15Z)/16:0)","PC(18:3(9Z,12Z,15Z)/16:0)","HMDB0008199","52922833","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:2(11Z,14Z)/14:1(9Z))","PC(20:2(11Z,14Z)/14:1(9Z))","HMDB0008329","52923155","C00157","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(20:3(5Z,8Z,11Z)/14:0)","PC(20:3(5Z,8Z,11Z)/14:0)","HMDB0008361","53478943","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:3(8Z,11Z,14Z)/14:0)","PC(20:3(8Z,11Z,14Z)/14:0)","HMDB0008394","52923213","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(20:1(11Z)/P-18:1(11Z))","PE(20:1(11Z)/P-18:1(11Z))","HMDB0009281","53479728","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCCCC/C=C\CCCCCC","1"
"PE(20:1(11Z)/P-18:1(9Z))","PE(20:1(11Z)/P-18:1(9Z))","HMDB0009282","53479729","C00350","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)O/C=C\CCCCCC/C=C\CCCCCCCC","1"
"PE(20:2(11Z,14Z)/P-18:0)","PE(20:2(11Z,14Z)/P-18:0)","HMDB0009313","53479739","C00350","CCCCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(22:2(13Z,16Z)/P-16:0)","PE(22:2(13Z,16Z)/P-16:0)","HMDB0009576","53479893","C00350","CCCCCCCCCCCCCC/C=C\O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(P-16:0/22:2(13Z,16Z))","PE(P-16:0/22:2(13Z,16Z))","HMDB0011357","52925065",NA,"CCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:0/20:2(11Z,14Z))","PE(P-18:0/20:2(11Z,14Z))","HMDB0011382","52925087",NA,"CCCCCCCCCCCCCCCC/C=C\OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(P-18:1(11Z)/20:1(11Z))","PE(P-18:1(11Z)/20:1(11Z))","HMDB0011414","53480874",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCCCC/C=C\CCCCCC)COP(=O)(O)OCCN","1"
"PE(P-18:1(9Z)/20:1(11Z))","PE(P-18:1(9Z)/20:1(11Z))","HMDB0011447","53480903",NA,"CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](CO/C=C\CCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"Diadenosine triphosphate","Diadenosine triphosphate","HMDB0001155","14464643","C06197","C1=NC2=C(C(=N1)N)N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)OC[C@H]4[C@@H]([C@@H]([C@H](O4)N5C=NC6=C5N=CN=C6N)O)O)O)O","1"
"PC(14:0/20:2(11Z,14Z))","PC(14:0/20:2(11Z,14Z))","HMDB0007880","52922228","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(14:1(9Z)/20:1(11Z))","PC(14:1(9Z)/20:1(11Z))","HMDB0007912","52922278","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/18:2(9Z,12Z))","PC(16:0/18:2(9Z,12Z))","HMDB0007973","5287971","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC","1"
"PC(16:1(9Z)/18:1(11Z))","PC(16:1(9Z)/18:1(11Z))","HMDB0008004","24778766","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:1(9Z)/18:1(9Z))","PC(16:1(9Z)/18:1(9Z))","HMDB0008005","24778767","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(11Z)/16:1(9Z))","PC(18:1(11Z)/16:1(9Z))","HMDB0008068","53478719","C00157","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(18:1(9Z)/16:1(9Z))","PC(18:1(9Z)/16:1(9Z))","HMDB0008101","24778935","C00157","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(18:2(9Z,12Z)/16:0)","PC(18:2(9Z,12Z)/16:0)","HMDB0008133","24778972","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:1(11Z)/14:1(9Z))","PC(20:1(11Z)/14:1(9Z))","HMDB0008296","52923095","C00157","CCCCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(20:2(11Z,14Z)/14:0)","PC(20:2(11Z,14Z)/14:0)","HMDB0008328","52923153","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/22:2(13Z,16Z))","PE(15:0/22:2(13Z,16Z))","HMDB0008909","52924174","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC","1"
"PE(22:2(13Z,16Z)/15:0)","PE(22:2(13Z,16Z)/15:0)","HMDB0009549","52924776","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE-NMe(18:1(9Z)/18:1(9Z))","PE-NMe(18:1(9Z)/18:1(9Z))","HMDB0010565","9547032",NA,"CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCNC)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(14:0/20:1(11Z))","PC(14:0/20:1(11Z))","HMDB0007879","52922226","C00157","CCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCCCC","1"
"PC(14:1(9Z)/20:0)","PC(14:1(9Z)/20:0)","HMDB0007911","52922276","C00157","CCCCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(16:0/18:1(11Z))","PC(16:0/18:1(11Z))","HMDB0007971","24778688","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCCCC/C=C\CCCCCC","1"
"PC(16:0/18:1(9Z))","PC(16:0/18:1(9Z))","HMDB0007972","5497103","C00157","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCCCC","1"
"PC(16:1(9Z)/18:0)","PC(16:1(9Z)/18:0)","HMDB0008003","52922448","C00157","CCCCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:0/16:1(9Z))","PC(18:0/16:1(9Z))","HMDB0008035","24778811","C00157","CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCCCC","1"
"PC(18:1(11Z)/16:0)","PC(18:1(11Z)/16:0)","HMDB0008067","53478717","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(18:1(9Z)/16:0)","PC(18:1(9Z)/16:0)","HMDB0008100","24778933","C00157","CCCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PC(20:0/14:1(9Z))","PC(20:0/14:1(9Z))","HMDB0008263","52923053","C00157","CCCCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)([O-])OCC[N+](C)(C)C)OC(=O)CCCCCCC/C=C\CCCC","1"
"PC(20:1(11Z)/14:0)","PC(20:1(11Z)/14:0)","HMDB0008295","52923093","C00157","CCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCC/C=C\CCCCCCCC)COP(=O)([O-])OCC[N+](C)(C)C","1"
"PE(15:0/22:1(13Z))","PE(15:0/22:1(13Z))","HMDB0008908","53479578","C00350","CCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCCCCCC/C=C\CCCCCCCC","1"
"PE(22:1(13Z)/15:0)","PE(22:1(13Z)/15:0)","HMDB0009516","53479854","C00350","CCCCCCCCCCCCCCC(=O)O[C@H](COC(=O)CCCCCCCCCCC/C=C\CCCCCCCC)COP(=O)(O)OCCN","1"
"PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","PE(16:0/22:6(4Z,7Z,10Z,13Z,16Z,19Z))","HMDB0008946","9546799","C00350","CCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","PE(16:1(9Z)/22:5(4Z,7Z,10Z,13Z,16Z))","HMDB0008977","53479601","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","PE(16:1(9Z)/22:5(7Z,10Z,13Z,16Z,19Z))","HMDB0008978","53479602","C00350","CCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(18:1(11Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009038","53479637","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","PE(18:1(9Z)/20:5(5Z,8Z,11Z,14Z,17Z))","HMDB0009071","52924896","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","PE(18:2(9Z,12Z)/20:4(5Z,8Z,11Z,14Z))","HMDB0009102","52924893","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))","PE(18:2(9Z,12Z)/20:4(8Z,11Z,14Z,17Z))","HMDB0009103","53479663","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))","PE(18:3(6Z,9Z,12Z)/20:3(5Z,8Z,11Z))","HMDB0009133","53479674","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))","PE(18:3(6Z,9Z,12Z)/20:3(8Z,11Z,14Z))","HMDB0009134","52924402","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))","PE(18:3(9Z,12Z,15Z)/20:3(5Z,8Z,11Z))","HMDB0009166","53479686","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","PE(18:3(9Z,12Z,15Z)/20:3(8Z,11Z,14Z))","HMDB0009167","52924430","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)O[C@H](COC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))","PE(18:4(6Z,9Z,12Z,15Z)/20:2(11Z,14Z))","HMDB0009198","52924460","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))","PE(20:2(11Z,14Z)/18:4(6Z,9Z,12Z,15Z))","HMDB0009294","52924588","C00350","CCCCC/C=C\C/C=C\CCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))","PE(20:3(5Z,8Z,11Z)/18:3(6Z,9Z,12Z))","HMDB0009325","53479751","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))","PE(20:3(5Z,8Z,11Z)/18:3(9Z,12Z,15Z))","HMDB0009326","53479752","C00350","CCCCCCCC/C=C\C/C=C\C/C=C\CCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))","PE(20:3(8Z,11Z,14Z)/18:3(6Z,9Z,12Z))","HMDB0009358","52924617","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCC/C=C\C/C=C\C/C=C\CCCCC","1"
"PE(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","PE(20:3(8Z,11Z,14Z)/18:3(9Z,12Z,15Z))","HMDB0009359","52924618","C00350","CCCCC/C=C\C/C=C\C/C=C\CCCCCCC(=O)OC[C@H](COP(=O)(O)OCCN)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","1"
"PE(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","PE(20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))","HMDB0009390","52924646","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\CCCCC)COP(=O)(O)OCCN","1"
"PE(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))","PE(20:4(8Z,11Z,14Z,17Z)/18:2(9Z,12Z))","HMDB0009423","53479807","C00350","CCCCC/C=C\C/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCCCCC/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(11Z))","HMDB0009454","53479832","C00350","CCCCCC/C=C\CCCCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
"PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))","PE(20:5(5Z,8Z,11Z,14Z,17Z)/18:1(9Z))","HMDB0009455","52924873","C00350","CCCCCCCC/C=C\CCCCCCCC(=O)O[C@H](COC(=O)CCC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC)COP(=O)(O)OCCN","1"
